	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
0	-4.5153985	1.8938625	2.5661886	2.0755093	1.0643836	2.6620312	-0.39945918	-1.1950737	-2.1706455	-2.781256	3.482986	2.426262	1.0882958	1.1720046	1.3433318	-3.8877528	-5.131438	0.80534494	0.82953036	-1.4258567	-6.1221514	0.40351415	2.0981107	1.0168523	2.6935608	0.97559714	-0.28467506	1.5971224	5.2409663	-1.8478029	2.66085	5.386298	-4.373704	-2.2106864	0.83440244	-1.1417016	0.39696088	3.808218	2.1574104	-4.9565344	-1.9218433	-1.8372394	-0.0034950934	3.5670133	-1.6329767	1.2377778	2.8248072	-1.8053269	1.3063155	1.2795174	0.2843878	-3.6592755	-1.7079322	0.903195	-2.7309334	-1.6389501	-0.96712524	1.6943561	-0.37995303	1.5491105	4.8960276	0.13346669	0.85546666	1.1871495
1	-4.6706905	1.9084667	2.7403002	1.9639766	1.3013878	2.4842193	-0.32971352	-1.1396567	-2.0754468	-2.7066562	3.5777326	2.4534094	1.1322712	1.1651013	1.3627579	-3.9571471	-5.033565	0.62801147	0.7858793	-1.5044878	-6.1738553	0.46485975	2.0198083	1.3573936	2.6799638	0.8247043	-0.5452625	1.5412753	5.2583914	-2.1503136	2.543317	5.5008154	-4.3784904	-2.172609	0.72298115	-1.1379632	0.36974454	3.7207193	2.204368	-4.8153877	-2.2214267	-1.758133	0.18293306	3.168286	-1.5908109	1.2286525	2.8344216	-2.0657582	1.4683133	1.2839768	0.26106784	-3.707217	-1.8943248	0.93026906	-2.5969064	-1.6146804	-0.965144	1.7337939	-0.120873526	1.3256814	4.763378	0.126334	1.0914035	1.1828165
2	-5.083516	1.6514176	2.3203094	1.7480575	0.8737525	3.062501	-0.5561353	-1.1086767	-1.820511	-2.9022017	4.011443	2.2002277	1.4432971	1.2062974	1.8870122	-3.9445312	-6.2589874	1.5001465	0.94927484	-0.75474405	-6.726771	0.9256144	1.7965411	0.80717945	2.257033	0.7957643	-0.13649613	1.1889969	5.8534727	-1.643849	2.6494076	5.732335	-4.360167	-1.9105508	1.738344	-0.46054453	-0.11990489	4.467171	1.6766696	-5.176139	-2.061912	-1.9920144	-0.48879865	3.2932684	-2.1292827	0.8231683	3.2051468	-2.0361426	1.3876944	2.0326014	-0.32242024	-3.645887	-2.0269504	1.3710151	-2.5926633	-1.724737	-0.22996622	0.9253636	-0.71073353	1.2262645	6.074956	0.53648317	0.6978896	0.7436362
3	-5.1477823	1.9227788	2.7655911	1.6808548	1.4286478	2.5373254	-0.21529268	-1.1686587	-1.8042539	-2.7538154	3.943515	2.4534094	1.3321718	1.1309552	1.6601655	-4.1762376	-5.710137	0.8993707	0.7455925	-1.3066685	-6.671472	0.74357873	1.838655	1.615591	2.4588525	0.6390964	-0.66904956	1.3071109	5.659015	-2.3474572	2.3388004	5.93444	-4.483381	-2.0505383	1.1963955	-0.8192034	0.120246306	4.055709	2.0634992	-4.856099	-2.6037688	-1.8658048	0.099227324	2.6257164	-1.869822	1.079002	3.0077336	-2.48158	1.6602147	1.6967392	-0.02258687	-3.8282511	-2.2103243	1.1353229	-2.4434938	-1.7538509	-0.6056594	1.4326396	-0.0031232908	0.91858536	5.4727707	0.3297567	1.2842929	1.0230227
4	0.18431383	-4.544236	0.31953287	-0.006437462	-1.3265078	1.6078643	-3.9968588	3.80185	1.645471	2.260893	0.37848696	-2.5652368	1.6507057	0.74966073	1.0539577	4.667896	5.8848395	-1.1564132	1.8342583	3.871794	5.0579653	1.9821475	-1.1728468	-3.0196474	-1.3271434	-2.3101788	1.2009172	-1.4375765	-2.6529803	2.3130667	2.2799072	-5.366374	3.462559	3.473804	-3.6204605	2.7338357	-1.9818044	-3.1826568	-3.2867143	2.441223	2.6417341	2.4861686	-1.6590254	2.3967206	2.8138387	-2.5692046	1.8940622	1.8384488	-1.0712798	0.913258	-2.5693028	2.7037535	-1.3537625	1.7040447	0.8884806	3.8530288	1.7968756	-3.5711982	-2.720512	2.5449831	-6.60348	1.1628333	-2.334252	-2.932511
5	-8.649117	2.0074425	3.1384776	0.190878	2.1638944	3.7654183	-0.10877502	-1.227742	0.04055682	-3.1409929	6.764041	2.2556567	3.1780171	0.9706691	4.1764116	-5.412458	-10.380582	2.669579	0.9595898	0.23671712	-9.732609	2.9149935	0.58263993	2.5901918	0.49627367	-0.9938568	-1.3359075	-0.60678476	8.993958	-3.2680357	1.7002767	8.597511	-5.436962	-0.9462222	4.2113175	1.7525395	-2.1745589	6.6850495	0.8062424	-5.771303	-5.232425	-2.5880005	-0.8748401	-0.016506359	-3.5710216	-0.22653769	5.0333796	-4.8484697	2.741343	5.351863	-2.3772967	-4.5270295	-4.6596518	3.0493033	-1.6857603	-2.3257446	2.2108	-0.88815916	-0.074420184	-1.1681969	9.972795	2.0702531	2.0103884	-0.31514233
6	-5.22698	1.8579795	2.9028082	1.4791133	1.6552331	2.3162868	-0.15218677	-1.0546505	-1.5772698	-2.5472813	3.9547374	2.376506	1.4066536	1.064656	1.700588	-4.066473	-5.4034524	0.65419984	0.6822246	-1.2827903	-6.4855304	0.8187698	1.6410112	1.9196258	2.297757	0.37619194	-0.95404345	1.1357645	5.5437617	-2.6270578	2.1323893	5.83866	-4.3447695	-1.8582697	1.0044019	-0.6989298	0.02586893	3.822658	1.9907664	-4.5288095	-2.9054556	-1.7139326	0.27797732	2.0769036	-1.7480081	0.9831867	2.98821	-2.710486	1.7787609	1.7432317	-0.105689645	-3.7324522	-2.4098122	1.1573378	-2.2080865	-1.6215411	-0.5349501	1.3585079	0.25332212	0.6374038	5.1053324	0.38972732	1.5120552	0.94070697
7	-5.0007586	1.7290121	2.3526714	1.8603293	0.88368165	3.0304933	-0.5252558	-1.1626915	-1.9494735	-2.9471884	3.938163	2.2841096	1.3677462	1.2239562	1.7848592	-4.0034237	-6.152155	1.4310633	0.93729055	-0.9086665	-6.709979	0.8116662	1.9103446	0.81760865	2.399041	0.89579105	-0.12265116	1.3192933	5.802851	-1.6599313	2.7023575	5.7420583	-4.4296746	-2.0283735	1.6224006	-0.62807083	0.0050599724	4.421214	1.8180072	-5.2259145	-2.0053287	-2.0139797	-0.41941085	3.4478602	-2.0872102	0.92670774	3.1486642	-1.982889	1.372654	1.8748075	-0.18609357	-3.7070024	-1.9511882	1.2815247	-2.6827466	-1.7516589	-0.3982145	1.1052423	-0.68343884	1.3346959	5.9604583	0.44144997	0.6961471	0.8551997
8	-3.7651467	1.5273081	2.5250945	2.1173105	0.9775003	2.3665164	-0.64530313	-0.8570657	-2.1313903	-2.321255	2.915979	2.0930943	0.9109384	1.1609731	0.9932916	-3.1438644	-3.6300533	0.20808434	0.891396	-1.3929963	-4.8686543	0.19173458	1.9533371	0.72154963	2.5959568	0.8596498	-0.29616648	1.5701283	4.291359	-1.606471	2.7130957	4.2938824	-3.7360456	-1.9463944	-0.03074944	-1.2421491	0.50637233	2.9220881	1.9730252	-4.313106	-1.4685348	-1.3869385	0.14352095	3.7036893	-1.0157261	1.1622106	2.5418472	-1.310279	1.0741965	0.84240264	0.43417728	-3.0837896	-1.4156696	0.7054381	-2.525092	-1.1585029	-1.1675786	1.7372105	-0.42935944	1.7768147	3.3483872	0.006915182	0.6462355	1.1222897
9	-3.902388	1.6136211	2.5572886	2.128084	1.0156566	2.4096494	-0.59668994	-0.9221023	-2.1609807	-2.4118254	3.0189521	2.1724517	0.9358933	1.1679076	1.0433875	-3.2972617	-3.8849552	0.2860921	0.88140625	-1.4353911	-5.10433	0.21697965	1.9973152	0.8011012	2.64194	0.88699865	-0.31409097	1.594998	4.4678974	-1.6778705	2.7120025	4.5088477	-3.872831	-2.0169425	0.09598692	-1.2571584	0.5061346	3.0755801	2.035635	-4.440972	-1.5680429	-1.4627023	0.14375067	3.6893964	-1.1148291	1.197193	2.5931463	-1.4086324	1.1274556	0.8999853	0.43129805	-3.2082946	-1.4701332	0.732625	-2.5736103	-1.2497646	-1.1632133	1.7701669	-0.39788443	1.7458106	3.6078746	0.013002813	0.7043301	1.1572465
