	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
0	-0.45270106	1.5819904	-0.13122769	-0.62609196	1.3744161	0.52601105	-1.0538509	0.40658128	-1.187367	1.1803763	-1.4132347	0.12116897	-1.0727539	-0.6572101	0.6635745	-0.49045536	-0.60767657	0.6177174	-1.7785039	-0.6998156	-0.847399	1.1215463	0.17668617	2.0096762	-0.76618415	1.0477475	0.20189433	-0.60254973	1.1944649	0.114777505	-0.8302773	1.0630999	-1.650128	-0.97075164	0.025068616	0.18918446	-0.9237959	-1.1650698	1.0655894	-0.14336404	-0.8856764	-0.3857967	0.62538177	0.71004313	0.9783642	0.18865824	1.7825315	1.162681	-1.0162476	-1.1898689	-1.2292401	0.12107207	1.0695632	-0.24865195	-1.1703918	1.0372592	0.18367161	0.49016654	1.4539533	1.4180126	0.8042188	-1.2446549	-1.717552	0.40936977
1	-1.4153389	0.74347687	0.17964917	-0.50326306	1.1265378	1.1208423	-0.099602245	0.10262707	-1.5453897	0.9792583	-0.74611884	0.71729714	-0.85988367	0.07513098	-0.9266543	0.46422148	-1.6238183	0.834796	-0.9678253	-0.67035323	0.5429841	1.6646403	0.53794366	0.7897935	-1.4990102	0.92215186	0.17201722	-0.5167487	1.6468343	-0.55304325	-1.6062018	1.1558762	-1.0805542	-0.40477207	0.8982191	-0.0025664382	-1.0165743	-1.906268	1.682779	-1.1221149	-0.37651712	-0.28948036	0.005897766	0.13258624	1.7938128	-0.13192499	1.0739247	1.808414	-0.5994564	-0.2728655	-1.1090817	0.4305513	0.23422873	0.8224765	-1.4967251	1.1321491	1.4082813	-1.1924306	0.60418	0.44089353	0.09175134	-0.12806764	-1.1636939	-0.53749186
2	0.089084476	-1.3739421	0.22579533	0.99980646	-1.7594724	1.3460217	0.7854571	0.5902	-0.20783441	-0.23866782	1.284809	-0.18026523	0.50030315	-1.1012453	-0.59046906	0.018408434	1.0995783	-1.5281994	0.858402	-0.80012834	0.31162313	-0.08141927	0.9055738	-1.8669446	0.9538747	-1.7386109	-0.034204114	0.16028523	-1.9372379	0.39736992	0.562164	0.6866445	-0.07774096	1.4724536	-0.32498103	-0.08600994	1.0541503	1.3989488	-1.4061534	0.42943218	-0.101688355	-0.55972314	0.4749014	-0.29982772	-1.035914	0.06137738	-1.1562555	0.15587276	1.1493856	1.1070039	1.0286243	-0.8649091	-0.4179589	0.39877987	-0.26125777	-0.8324428	0.69741815	0.14864576	-0.8030219	-1.4830976	-1.9589862	1.9835575	1.8358902	-0.017238887
3	0.612809	0.55728465	-0.23699705	-1.224373	-0.010683113	0.13513178	-1.8526543	0.5103412	-0.44391325	-1.2528025	-1.4308491	-1.2557698	-0.9320815	-1.140964	-0.26197633	0.9691933	0.8815608	0.751089	-1.0137645	-0.9010528	-0.84780383	0.6615358	-0.57857746	1.8721875	-0.30590126	0.0064728977	-1.0921887	-0.2665217	0.6640434	0.9231526	-1.5956825	1.1799808	-0.53286487	0.8235051	1.5326216	1.6000239	0.60914195	0.9506042	0.14642231	-1.6923715	-0.49064133	-0.854274	1.515791	1.5541023	0.6685757	-0.3626583	1.1660427	-0.024335846	-1.0937257	-0.2529472	-0.34466183	-1.534632	1.8641706	-0.40888196	-1.6150529	0.7443615	0.1254358	-0.53834784	1.6467224	0.37162095	0.3022658	0.51504016	0.015423208	0.5424557
4	-0.31762645	0.08927084	0.40321654	0.89928544	-0.06294102	-1.1477427	0.35063115	-0.95161635	0.71298355	-1.1276548	0.9019633	0.48689094	-0.5171597	-0.9760141	-1.1352499	0.9617299	0.7905822	1.4022689	2.210363	-1.1055288	0.07962392	-0.80214065	0.007679355	-1.4159331	0.8471913	-1.1399822	-1.1777976	1.9581931	-0.096658885	-1.5444974	-0.12716384	-1.8502504	1.245484	-0.2716083	0.3268308	0.60795844	-0.37077206	-0.37282994	1.5575438	0.4443791	1.1997567	1.441152	0.41079885	-1.1774088	-1.399582	-0.18726985	-1.7358689	-1.5610214	0.8315422	0.77359885	1.3249595	0.37749147	0.13860801	1.3831832	-0.38733634	-0.6594128	-0.398726	-0.3778662	-1.1264986	0.038914684	0.036437176	1.1103315	0.6961798	-0.47840592
5	-1.1459364	1.2080928	-0.43173707	-0.18492886	-0.08826161	0.5327201	-0.5483797	-0.44733176	0.039864074	0.49633655	-1.1244885	0.08824548	-0.70330787	0.017663347	-0.12043122	-0.067661375	-1.5061438	0.6614838	-2.2455604	-0.08624641	0.67112356	1.525605	1.104016	1.4003823	-1.0234994	0.43166107	-0.21080074	0.5107524	1.9906737	1.1274433	-1.5651786	1.9657763	-1.3019558	-1.5661	1.4362537	0.055147007	0.5507943	-2.5982528	0.657427	-0.06943755	-0.140042	0.031387933	0.7969913	0.4099886	0.3229763	-0.10636472	1.8839014	0.5673696	-1.0409901	-0.8238779	-1.3652711	0.25905392	-0.21332657	0.8432177	-1.3884839	1.3700023	0.5324248	0.100877725	-0.2384555	0.1557527	0.106313884	-1.1777923	0.13816768	-0.4590679
6	-0.025530314	-2.1492927	0.7022899	-0.6854891	0.50620914	-0.6529138	-1.1066756	-1.1603009	1.0897055	-1.9636571	1.4135376	0.28295624	0.5133408	0.9958767	-0.10915597	-0.2780622	0.032271795	1.1988456	1.0042657	1.1246897	0.7567497	0.5138522	-0.41505828	-0.985234	0.64617574	-0.566518	-0.50061727	0.7225208	1.4861	0.5706058	1.3540554	-0.69879687	1.419362	-0.26945394	0.37044093	-0.0063932445	1.1433108	-0.42062184	-0.9082008	0.06623789	0.9215248	0.91936463	-0.30401552	-0.6226282	-0.12801185	0.2932622	-1.1325786	-1.3064152	-1.3331552	1.2895638	-0.4021626	0.6756544	-1.880587	1.9376765	0.80379957	-1.6424946	-1.1780903	-1.3110199	-1.6503171	-0.47681102	0.27424586	0.2482523	1.097649	-0.08309079
7	0.4241318	0.62507504	-0.57539326	0.4850129	0.55481315	-1.0527825	0.16674714	-0.08613809	-0.2279889	0.20025766	0.17341562	-1.3723128	-0.9675142	0.032821987	1.146954	-0.7807649	-0.48504093	0.53103244	-1.9598429	-0.085128404	0.5499366	-1.3673848	-0.5790879	1.4106998	-0.692595	0.7167472	0.2729349	1.6591928	-0.16207667	-0.30929074	1.795462	-1.2003301	0.45947516	-1.0597417	-1.2561421	0.36798772	-0.85373086	-1.063966	-0.51385164	-0.48494333	-1.1152948	-1.2489941	0.3929852	-0.30044326	0.07935732	0.43906727	0.80667824	1.7171476	1.3313822	-0.6980997	-0.39501837	-0.40277332	0.8843516	-1.3331672	1.0268668	1.5847857	-0.47185484	0.40382746	1.5605989	1.6396384	1.1608117	-1.6401871	-1.6304952	1.7207537
8	-0.89762497	-0.10956208	-0.75948834	-1.2969134	0.55602586	0.0936243	0.7037342	0.06907014	-0.57889295	0.8801821	0.1779954	1.0455177	0.14149775	0.68489593	0.6493082	-1.2291868	0.17149916	-1.1835732	-0.7159156	1.6276865	-0.76736397	-0.13352855	-1.2076756	1.9653847	0.45142537	-1.4967667	0.21146654	-1.6294869	1.3895805	1.0345507	0.08103055	1.6689528	-0.2667668	-0.23516873	0.59618664	-0.61597383	-1.2388067	-0.012691013	-0.12792304	1.0714747	1.6993643	0.2002081	-0.32972786	-1.1788934	1.1233706	1.3718562	0.17719401	0.6502113	-1.4023807	-0.8206278	-1.7954159	1.2427672	-0.21445978	0.93105835	0.2993333	-1.4757668	-0.14506036	-1.5829934	0.43831652	1.3349411	0.19847034	-2.1097903	0.28768092	0.3387529
9	-0.85536927	1.9319656	-0.43679425	-0.44457734	0.7781561	0.88664967	-0.4538581	1.8006105	-1.5383357	1.5932251	1.1847209	0.77603745	1.5864099	-1.0869063	-0.42058086	-0.073639505	0.73361206	-0.20940244	1.9359764	0.6719095	-0.008478643	-1.6252273	-0.8377468	-0.9788923	0.091826625	-0.44577974	-1.2272321	0.07233588	1.2339312	0.944722	-1.382427	-0.7996177	0.37928623	0.9822896	-1.7698975	1.2052196	-1.0551959	-0.88974833	0.012665741	0.084590785	1.0885904	-1.202312	0.10755744	-0.41097668	-0.68793726	1.269471	-0.018478453	-0.5765154	-0.63342994	-0.8040561	0.37770358	0.5135315	-1.0837315	-2.0170877	1.6110564	0.42648792	1.0651287	-0.3858355	0.030238284	0.15042995	0.3545554	-0.19409148	-1.0413716	-0.29395664
