	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
0	1.6631056	-0.21946627	0.069629475	-0.7252806	1.2170405	-2.2938144	-0.9567083	0.6895586	1.1146697	0.8899905	-0.5489587	-0.57209456	-0.048995208	-0.7930425	0.47966254	0.07481987
1	0.49772167	-0.38556945	0.91560006	-0.1812657	-0.21673861	-1.9067985	0.3416915	1.6173202	1.439805	0.11813282	-1.3400271	-1.2975746	-0.8422153	-0.079033755	0.40288413	0.94071907
2	-1.9093494	0.38706347	-1.1150498	-0.07746693	-0.07414203	1.6997144	0.92313737	-0.8768289	-0.74577737	-0.5431901	0.31825057	-0.25384083	1.8655078	0.7476526	-0.6063151	0.3041031
3	1.4241344	0.14786859	-0.2802954	-1.0797051	0.94932073	-2.2268333	0.33497924	1.1389707	0.3632489	0.7513234	-0.9524498	-0.5355032	-0.83402896	-0.5891534	1.2521896	0.18934748
4	-0.10816991	0.4022151	-1.3026942	-0.6696637	0.869682	-0.19788256	0.626487	-0.92461413	-1.3531458	1.2057825	1.3201619	1.817563	-1.0082004	0.6884815	-0.42406043	-0.90504545
5	0.17892618	-0.94496155	0.7735836	1.2757055	-0.42374483	0.79834175	0.57074285	-1.9938189	-0.74709433	-0.17210367	0.79194635	-0.3780004	1.8288337	-1.5283171	-0.20223024	0.19761992
6	1.1774157	-0.18120232	0.6004833	0.45051473	1.1666067	-1.9147768	-1.018262	0.7209542	1.409849	0.23275603	-1.111519	-1.5598501	0.5811503	-0.5759128	0.2329181	-0.16693208
7	-1.1947253	0.649776	-1.0803125	-0.4248028	-0.07034114	1.5131724	0.60191005	-1.5576854	-1.6330318	0.009644431	1.0544515	0.6992873	1.2731637	0.64421093	-0.68945986	0.24062358
8	-1.4590256	0.31463417	-1.0402688	-0.2799646	-0.27579975	1.353179	1.3627892	-0.7595657	-1.5249861	-0.35097978	0.79983383	1.4436007	-0.78292084	1.240457	-0.19093493	0.1759398
9	0.83981705	-0.16661185	1.0449841	1.5388675	0.098472334	-0.0006642792	-0.4514626	-1.4822309	0.56410384	0.4096471	-0.37154803	-1.0971009	1.8403174	-1.7061396	-0.50622326	-0.52167505
10	1.1971201	-0.1279447	-0.628967	-0.83465064	0.30208775	-1.975275	0.16219996	1.8330956	0.7148475	0.29647568	-1.1684939	-1.0462121	-0.45878083	0.017192502	1.2925342	0.4743714
11	0.607015	0.7988876	0.16445546	-0.88961416	1.4780724	-1.8427112	-1.6717211	1.3397876	0.22974263	0.9023259	0.11944672	0.24809024	-0.97151273	-0.007775354	0.51003593	-0.97462046
12	-0.6991804	0.82191473	0.93429655	0.99346226	0.37297902	0.07963466	-0.6637384	-1.7961239	0.9358231	1.1383107	-0.024465239	-1.198794	1.1780496	-0.71197814	-1.626211	0.2963697
13	-1.7118734	0.26431742	-0.30302677	-0.40747577	0.38842154	0.8476298	-0.24238548	0.43399832	0.17147188	0.47661197	0.472704	1.3937805	-1.620727	1.849151	-1.275899	-0.7343332
14	-0.3514963	-0.6147668	1.1636075	0.6997263	-0.46889383	-0.3205824	0.47103956	0.52731794	1.3085018	-1.2529626	-1.4950454	-1.8683167	0.9658504	-0.51005095	0.5737583	1.2008792
15	0.9747624	0.8401917	-1.5894109	-0.75443035	1.3581632	-1.6401954	-0.90610677	1.3913537	0.016948167	1.2282797	0.14202738	0.34486458	-0.77053595	0.29738685	-0.08110012	-0.79815894
16	1.1545274	-0.31829688	0.10786769	0.16550204	1.309006	-1.8645011	-1.8752751	0.16067772	0.74859166	1.4918758	0.06942242	0.590957	-0.4369763	0.36705208	-0.57994986	-1.0638826
