	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
0	-0.12151239	-8.244537	-2.3240674	4.080889	-4.5954666	-5.2715387	0.3942287	-6.027939	-0.94664395	1.184846	0.8482293	9.083106	-1.1132721	-2.936688	4.0779953	-7.734117	-3.5667744	-3.7354152	6.172069	-2.888132	3.188163	-6.3414044	7.704543	-4.2875757	-4.339524	3.661857	6.020532	5.4507937	1.4843372	-9.29503	2.644953	-12.988775	-1.227099	-7.551297	-0.61114115	9.170564	-2.7434828	6.667925	3.0670247	3.1956382	-3.9499407	-9.270003	-5.347583	5.7058816	6.4813433	-6.4765916	-1.1399233	-9.314631	-7.4486856	0.03086624	10.080024	0.5635324	6.779521	6.5949697	-0.8123375	-5.472847	-5.264807	-0.25493023	1.1817373	2.091673	7.0054655	2.7652686	-0.7782635	-0.23769544
1	0.351636	-0.6677865	-0.9075703	-1.3229067	1.2652489	-0.7822948	-0.8853704	-1.0028296	0.7114123	-0.28813943	0.060419485	0.074813016	0.4836586	0.8195131	0.93746924	-1.2628708	1.0314891	-0.3814064	0.3703899	-0.3531025	-1.0571082	-0.5538279	0.8075479	-0.6395932	-0.8528891	-0.9542055	0.6319239	0.7704551	1.3573773	-0.3800215	1.3178263	-1.1726481	0.4703581	0.3576956	0.5532233	-0.7701367	-0.56827134	-1.1001639	0.37713516	-0.07524899	-0.6017821	-0.39359012	0.6803621	-1.1793069	0.30439755	-0.81994784	1.1863598	-0.35950124	-0.74494284	1.0917283	0.9651586	0.92943186	1.1771024	-0.5900609	-0.035913497	1.4430425	-1.1215774	-0.99776685	-0.7969525	-0.7930956	1.24182	-1.2152107	0.050263677	-0.49778783
2	-0.77992755	-21.66454	-5.9289985	15.246141	-17.293896	-9.502419	4.642589	-19.504478	-0.9526516	4.70534	1.6358386	24.966795	-3.1807964	-5.150728	11.280342	-20.953173	-17.139889	-8.281021	16.870205	-7.2029753	9.933925	-18.423481	21.29605	-9.119143	-9.022385	6.810854	11.043329	17.46688	2.739261	-26.413937	4.9404464	-35.460926	1.6039199	-25.088657	-3.4422884	25.256235	-2.4068935	23.103	8.451016	3.3743043	-3.8222177	-22.887712	-17.255365	19.139221	15.858986	-21.035242	-3.8282595	-24.400211	-16.653069	-7.497515	28.46722	-3.7555795	19.039165	27.426945	-1.4119145	-17.449495	-10.917698	5.1565514	7.2385745	4.2471914	23.29527	14.011511	-5.7304406	3.1917949
3	-3.64507	-30.1372	-8.132665	20.574558	-23.97016	-13.138944	7.7331257	-24.118877	-4.315564	6.3042765	-0.43319595	36.04975	-5.965797	-10.252522	14.005083	-26.206944	-22.78875	-11.541094	23.581081	-9.874365	15.191738	-22.417717	27.384119	-11.948005	-13.079536	14.320556	17.61236	21.90953	1.6435039	-36.036816	7.1362386	-48.10403	-1.789889	-34.410202	-5.032011	36.722008	-5.862955	32.181347	10.089064	7.684329	-6.264953	-32.833706	-25.316713	27.325293	23.562445	-25.440605	-8.191712	-33.123222	-22.455357	-10.753671	38.384735	-6.0952754	25.964315	34.843277	-1.2422757	-23.325094	-14.199724	4.992455	10.697348	8.258228	30.013288	16.288557	-5.4894915	3.661442
4	-2.110516	-21.099737	-5.840991	15.230375	-18.608074	-8.9483795	5.7723856	-19.23755	-1.8081981	4.9499083	0.71486515	25.941242	-3.314419	-5.8743587	10.485767	-20.083311	-18.129622	-8.578118	18.215914	-6.1265874	10.657765	-17.83861	19.626453	-8.528858	-8.546384	9.27413	10.006985	16.794817	1.7649155	-26.426556	5.649734	-36.116356	0.98035544	-25.323473	-3.1205707	26.024149	-2.909491	23.967861	7.6961102	4.3206635	-2.645426	-23.165272	-18.62066	19.836098	16.218332	-20.634487	-5.143398	-24.63897	-15.580374	-9.931985	27.947622	-5.934648	18.603292	28.227322	-1.1390821	-17.022213	-9.752383	5.3851986	8.375616	5.3281255	23.668417	13.727646	-5.7968783	2.8138804
5	-4.619308	-24.92829	-8.60943	10.313005	-13.694908	-5.7796144	7.289696	-20.725836	-5.3775716	3.174565	-9.046012	29.273296	-9.116826	-6.8165298	11.328514	-19.40274	-15.658106	-10.3214245	16.902395	-9.313381	8.757281	-13.626346	22.711044	-6.8370967	-10.505315	13.903613	18.21012	19.191448	-1.2905233	-30.350872	7.6606016	-35.82526	-4.5033207	-23.384874	-4.0278835	22.193254	-9.111088	24.100784	3.9024596	4.441871	-3.1541948	-25.958847	-18.44912	18.911924	17.608393	-16.407114	-7.2635164	-22.820538	-14.517726	-10.507974	31.138498	-5.587244	22.879812	22.12165	0.47104108	-13.455707	-10.645457	-1.9041284	9.749601	6.13113	26.319088	5.1675286	-0.83389664	6.3157287
6	-0.9566312	-11.803418	-4.110188	5.517507	-6.1377516	-4.9656906	1.959734	-10.263477	-0.9936236	1.3329382	-1.8074164	13.175017	-2.5686843	-3.0803573	5.888131	-10.54374	-6.142097	-5.6100993	9.471323	-3.807721	4.0503693	-7.9646053	11.235525	-4.422034	-5.043247	5.832162	8.010755	8.785097	0.6773626	-14.17578	3.8571038	-18.098104	-1.128394	-10.70994	-0.8548921	11.368582	-3.86736	10.883237	3.21237	2.8779538	-3.586009	-12.576907	-7.770743	8.01976	8.498568	-9.262725	-1.7274901	-12.354361	-8.702551	-3.039545	14.52164	-1.1119381	10.249446	10.801039	-0.75733644	-6.6248055	-6.0560193	-0.5058796	3.2852273	2.6517146	11.974773	3.5214865	-1.3881221	1.5052936
7	-8.217364	-55.311314	-16.069147	33.698906	-39.80824	-19.509892	15.113624	-44.003593	-9.901539	9.396993	-8.545351	65.261505	-13.951052	-18.745356	24.92624	-44.920788	-39.575436	-21.241222	41.834198	-18.81867	26.00539	-36.01382	49.984726	-18.847176	-22.749157	29.170696	35.961388	39.97958	-0.6598404	-66.11971	13.122888	-84.02649	-6.4901323	-58.601803	-9.013846	62.002495	-13.704794	58.435062	14.921083	13.206799	-10.857082	-59.181065	-44.64157	48.347782	42.106884	-42.0004	-16.000593	-57.23443	-37.705204	-21.437311	68.94665	-11.168643	48.080006	58.793232	-1.7324228	-39.00734	-24.405464	5.095459	21.09706	15.176797	54.3118	24.216328	-7.0651073	9.636412
8	-9.365806	-49.174202	-14.558697	29.167934	-36.483913	-13.597699	16.772894	-41.108032	-10.198797	9.736544	-10.971745	60.84808	-15.5716715	-15.653348	21.985023	-40.1946	-38.664337	-19.108347	36.327995	-17.375828	22.525892	-31.30411	43.760788	-14.936139	-20.524845	27.203646	31.256054	37.707134	-1.4371037	-60.374546	13.035959	-75.87098	-5.4335847	-54.618176	-9.413627	53.99216	-12.7593355	53.515774	11.46413	9.759944	-4.420629	-52.623856	-42.49591	44.769802	37.089874	-37.306664	-16.696327	-50.214264	-30.644264	-24.413448	63.32592	-14.7413645	44.541386	55.09074	0.52639556	-34.287045	-20.078962	4.1042523	21.695877	14.174211	52.848515	20.817497	-5.9589963	11.246822
9	-1.0344299	-6.838972	-2.055225	3.6373684	-5.026255	-4.312418	1.148429	-4.96942	-1.2882116	1.5653985	0.46425486	8.572708	-1.2801374	-2.8233137	3.0942245	-6.441394	-3.9224038	-3.2863708	5.8737864	-2.1030495	3.1361372	-5.239807	5.5695934	-3.5204618	-3.7640672	4.4069147	4.4872713	4.552103	0.9107645	-7.957883	2.7825456	-11.88276	-1.3051689	-7.359561	-0.5299313	8.862967	-2.4536753	6.1187425	2.383139	3.3045025	-2.4323683	-8.3056755	-5.6877017	5.5119286	5.9731174	-5.4748526	-2.0858443	-8.236908	-5.8393574	-1.2429835	8.733272	-1.1247613	5.8196115	6.60237	-0.34623498	-4.6129932	-3.9146998	-0.08634743	1.6101456	2.5140595	6.530132	2.4211662	-0.5834761	-0.5107027
